Temperature,Coffee_Sales
7.4628023554414336,184.18241328058653
35.70235993959911,102.55338022996605
21.573689676626028,123.8947857711951
32.2976062065625,104.92604070064883
35.84365199693973,100.8075529391408
12.720138998874555,157.0114939223664
4.40207698110707,188.49019972187668
9.117406501677667,174.10938370151945
17.08431154505025,140.4421219315724
32.72059063689972,107.41583593387595
34.429223330253734,100.99386425210386
0.27808522124762813,213.72350453918966
20.42989210310263,136.8542164955435
16.69644012595116,146.13038577564583
8.88431241882921,165.18816410106535
4.794614693347312,193.8660366879629
13.504606856145118,159.57340835722692
37.71638815650077,94.14850365777093
12.92811728083021,160.1490751682103
20.751624869734645,124.63965548876051
28.120758355807112,119.10240325435825
14.54518409517176,143.5478126056243
38.87128330883843,93.21137662773175
38.497891797684446,94.55932354012556
10.071291833014566,168.07140211006336
19.88994023569542,134.38691640596218
12.035132392670786,152.14222557986912
11.393619775098704,167.1321867459884
1.4754778941813118,198.0291349380579
24.382573359195874,120.73671214497169
20.10716092915446,122.01273847744683
2.059150049999574,202.76961875185836
11.145858569464458,163.4424510137849
36.33063543866615,100.72608615591267
9.582475626678896,166.77460901695963
5.795794883648924,195.96287223848847
19.57811041110252,128.58039515874535
39.42601816442403,114.48230057409641
9.682210860460017,160.36869657169177
26.885421896235144,120.75197488899622
30.4647846131487,122.99208940841436
9.505501759695987,150.4221985370924
29.128653944474383,106.73119273874532
14.711325308770128,153.6624725520604
25.292233223743178,117.79800248473445
25.34118843043579,122.29610288970395
21.43098736299034,123.32517187654352
3.611590802176332,200.06666053651438
33.41209982356952,107.59145634506018
12.831202598869433,165.52622171072053
7.460740415994169,181.7239360548326
1.6310056621905566,213.1276016810661
23.635717727529673,119.58245010547907
27.1025744736913,112.24766681343093
0.6635131571142461,212.59367553153066
20.48372233197124,133.8199135930627
9.059831007917518,168.8395811372947
25.806911616377995,120.75646413094695
6.974657160199658,198.64693082815154
27.63750952409864,122.25049509843315
15.469413852021496,143.71954982453747
37.46919954946938,117.10978727073179
5.50083776583973,186.15110771087632
13.64265404201034,136.7288402113136
4.538940849623563,186.34982313782993
36.98774473114251,92.55465706863093
35.09357413523924,105.1511629630767
10.317665108606224,166.7576934453471
26.39936184136716,130.7694319005139
32.688888008048636,111.96716287804115
22.208032463978494,124.45473745934795
21.18602313424026,135.42691194359145
9.674091636018067,151.75341163039448
3.7241107122359685,200.64977223921196
35.88863031813307,113.87464253122694
36.016722286533216,95.84731905578266
25.32405829093072,128.51031686586768
13.561191641948028,156.05329490823843
13.968382984506436,148.4766566379029
29.038227154809576,118.29038290353844
35.884410398103086,125.87435324337577
35.48345697060469,109.28024570362018
31.195021834304953,112.665984663994
25.68126584617151,114.99971096358783
3.3655985998019533,193.91383376026906
6.465148563784551,191.1956468257911
35.94216754108317,100.84547675033345
24.257162386383598,122.10234974260422
0.3678820646651859,213.98227501496814
4.058861714641284,200.79661699160988
26.54007076432223,119.77890075038071
0.20246335384874747,227.08881874374285
6.432322056699946,180.63591783225104
21.949351574663446,124.6868138335268
27.67580790770773,107.3910702950422
26.078450380104023,114.38179757697077
8.970772378422392,175.63175023906177
28.487168853901434,120.05439895460957
9.489963499872003,162.88764898565918
13.015987926370709,162.41419513857528
29.859656204720967,123.0150911352443
25.98531596188859,121.41451510559263
33.96893641976712,123.5118393010763
26.304515692013734,111.33679591840075
22.732344133418863,114.98945515701013
3.746990713123699,184.4114888823624
14.708632122377342,161.02407047056386
10.608094707269018,170.5888908726895
9.759585735163343,168.6177693194966
38.920422190097824,109.90115694640836
15.723908986670416,136.43193880727807
35.681862207084535,127.33046583965682
25.245545039890516,120.54750276534998
31.792452141665937,110.98124656125303
20.105483724207684,137.51166870869386
23.076155385054363,127.99185733198141
19.700707752754557,134.63625655446117
7.80971951192178,171.69722479329815
28.898084610460213,117.19118272659209
11.230894497634232,177.76146828335416
0.9726386572581536,225.00321050229832
25.818891836286713,131.16135604770471
7.084427176281958,177.41884020414216
37.61834337411657,99.58428185026712
38.157143080103495,106.52825160142106
36.59457560881794,108.01138276456133
14.806348010217775,157.45367939843533
0.6182646611546971,202.7812750906519
37.132742503509014,119.7471928011832
17.127365932692573,139.43947431860127
38.666192761746785,104.1937518850247
38.54479908357011,99.49049340792098
34.120378218694405,95.17489409584786
11.777955682783428,167.01524978024358
15.40390914407701,147.14552222656354
34.045466860674274,98.13501673892756
12.676880206251106,146.4343519270757
6.7797098674436995,180.31262047195386
22.272050498334007,139.40340788433832
37.44619096643124,105.42350082205864
27.84119186699892,102.93826233906536
22.802446803574597,122.8155010842528
3.8870597508307414,195.70459161755647
24.60028906796679,99.23711022686882
39.60215400417053,107.41916518443752
5.603360609460961,187.0441721111375
20.73318609454947,135.55973480170806
35.094922877118215,122.75440043692352
29.630744710168177,121.46653454170574
27.88062963981072,112.75147336568041
28.09936335948437,105.71755026982703
14.379646048790207,170.85093977233666
11.743673770579734,161.04481473902172
32.374446219140545,109.71313846014218
32.404535787167234,109.38409974666075
34.68289274320415,109.7195655498462
36.529622102258855,106.42044736576241
20.453695954437514,126.1568224740589
20.060651787487984,127.45559775625655
31.931807158671006,109.71835555973021
25.998557231110606,113.73525669221294
28.078675090308135,108.89814278290113
31.83170677744404,110.92180566608508
35.60021367270265,105.74891730778404
13.519806274061432,165.535919199345
15.02331810559776,126.70833985142787
3.75927759363476,207.3069626956515
23.13120563984696,133.9856616491303
1.4376909518696834,194.95208885136373
18.623920725298404,133.26300875014275
21.705785388303063,124.48505028806096
11.461650085131376,150.4795597453885
23.63333042276043,116.6602285124203
1.2200099975619771,203.9144072024336
1.4939275499685767,225.23314380954193
32.904022426386334,116.67526793375247
14.407625656450517,160.33306098576307
5.082420506075391,197.3453333319396
20.889730402192175,120.53967031921086
30.799742123944434,106.8953143182134
8.632841099873726,178.08002552703454
24.91561903276001,110.392309075155
3.41389859975072,206.15297213482518
2.067268846744308,206.01567177304665
21.25418526272592,125.61555325782976
21.62540486440426,133.34790140315434
25.497196059928264,122.57949068579242
29.04365334890646,110.33305456812423
39.03408317850138,116.96291132279887
20.65201393204781,121.5598641428737
12.918258917649839,160.76844442673024
31.807447790748146,114.83722211615171
10.833290050482969,161.91270204802174
17.558856828225444,141.92099945771383
3.1382552536906383,191.9494515497591
1.0140297366183004,221.3902982384851
38.505936587117006,106.10173558184015
33.439204820488236,104.63742043504337
27.83896824374792,123.35891657432002
16.358117776570793,137.62358519160605
6.931772802833831,170.9856307472971
6.257481706843442,173.13456255566655
10.009715926583812,172.8053370857347
21.969066588244818,116.5533565912596
28.583836908002493,127.8981905985228
26.40789506870925,100.68734808147138
11.197355877837714,176.4179779716898
38.19461122652776,109.22673851810244
29.51587666783074,111.82599313570003
22.174162100456027,121.93115189137629
24.46882984937409,124.27800055438166
16.784002497111597,141.5311265837755
9.909239580046298,177.22641990023487
14.238907146050463,151.7000964501013
30.313844418574764,112.83368065493094
0.5757395451902347,213.6631831130594
4.642905620276649,193.41152709647528
1.84010568087011,211.69265917925745
1.6291520927588055,196.7560712255014
34.21842336044029,97.57601624245859
28.146314375200948,120.4454275335875
18.96695316349301,136.34482950855647
3.913366426040059,196.27308969569484
19.664635004673293,133.09549102584515
18.938870831222626,137.84189492449642
6.928074796400607,177.95333140988316
17.35406596951892,133.74225483362116
15.940189375894938,146.25279677256333
24.63400392208866,112.91572618522613
25.40374603470575,122.47157084514751
1.8121603908817807,195.76908284338904
14.984504585058849,156.28904780102403
25.034396628569453,123.71208125241
20.125450343203507,133.69823593663
34.25959364753289,116.20154653789282
26.3477452647578,130.77361841007917
6.517377083257188,192.4087943442312
2.8227498960171937,188.97394013128087
25.696771128252625,108.40868121002245
1.0604524216648725,208.72870159553455
23.43102325093853,123.54361694293723
37.6092096569983,111.64222630368752
23.01896711503516,118.47007456800694
15.526797048260876,147.61986595248197
25.731528737694127,112.53668980931097
18.330115619660667,132.00661494851065
21.8246715726374,115.9039849296688
37.658592351061,100.11614615381798
15.44410551203097,135.60352168822314
38.44762255295657,99.7648530564111
36.21402567824255,116.06143276936028
7.831645391571858,170.3217101030596
2.774452035006618,225.0281510362236
4.031120055097066,201.05981718835318
0.7288730260619891,217.14795130423673
3.777718430237136,191.60851970017976
27.320270936654275,121.392629739522
2.8475459384091595,198.9583031893509
12.759025211750451,157.44534519498688
33.79501243877818,129.07883093245502
0.9308774294330346,213.7155788486948
32.578739303557434,118.63169115767343
11.274190990935997,156.8980332533851
4.72659310486625,193.14778803714435
27.869486614566025,129.08614813044593
25.15771387119536,114.67082568852052
35.09888054108212,122.46081843645494
29.40284175215543,118.4071332188948
32.13923721539394,105.29928800347122
11.28138290285226,167.55253251139197
7.097581751188913,189.22499842706517
30.024590065634335,116.9450199926826
32.27338957069056,97.12359876725766
39.620205680026935,102.04252436345054
16.50470707645706,140.78403691121775
14.880723431711328,147.83506636501826
31.056518429679873,115.78685316016983
13.632141610120714,154.4955811370125
37.23029302414259,96.82306447854526
34.336510073720476,111.34219628914147
17.159761095000732,145.48271145926626
30.034842711659895,116.4366094506209
30.181714963387293,120.43082947460573
4.124954753437304,203.28286885319983
36.102116267182666,111.32976694826552
20.210094897914285,130.85393978346121
33.058298644309666,95.7906094065234
12.80198404122447,159.73630513705513
35.82092913984802,109.38704381357782
15.568067149366524,148.15340498273866
0.4335060592119344,207.20000923843577
36.21527905677055,98.9835883088917
3.6514670714453423,207.58307733989915
12.772545503616595,156.09931923880373
38.0024786820322,112.97220436505276
38.024285877502244,107.74853706355154
22.937515524931445,124.70332544289496
25.27348848679197,126.96527715041664
17.93782087913279,133.98595033081244
11.728430867922581,161.40286825788348
13.146581814796638,151.24891587463117
26.900738243081538,113.01157816387541
30.0949811775072,109.4133673131687
31.66316174903394,112.00256463450496
31.584725711782156,106.46924861908028
3.6482441219476147,209.2213590867685
19.776812188103257,125.4720524795052
2.3023504006657713,205.11498983211015
21.98115529294942,123.24891481713075
17.66122005493508,150.56199825152666
35.50816731033199,109.38983000918302
14.036600502083147,159.79724559565668
4.6826806571042345,181.77363292399227
5.719667282113434,190.43556593971977
30.46042526869889,118.58149535679334
24.728722532650444,121.20671416604583
4.04490704491161,205.5633025712112
3.3642722445998974,196.58152515046044
28.038765258364798,125.93597654839064
2.910520254567741,221.60575371372747
32.87440237161425,106.30898379006095
28.24968908625985,110.78143998886263
3.2539512256759906,212.95042434921194
3.3935085634076767,213.19679781499332
39.465583140047016,103.62620114920882
14.970831830244812,144.74357893692195
14.825685882675636,146.37568478440352
32.5119826903001,98.73482124627506
37.88994309535435,100.16294887753556
39.44004255291483,99.76797507455309
30.135127410357665,105.69692734010019
15.050383421236631,147.5413436635847
3.3400286679467506,202.72600917282816
31.08587663709747,123.19528222367518
22.3361699894322,117.9085069212414
16.968880369879052,149.09672904911966
36.25417540378944,105.9122555601578
4.447899292246054,194.49959921842125
19.705004171634364,138.23150605985686
0.45414579069676275,208.30984895525765
18.74642567976505,138.6950019522385
2.252131027273494,208.22459903518413
4.752716650722877,197.23037545269264
4.701049871084195,195.87503951599103
25.968412084642544,137.7806027072566
29.841795170616933,107.08992822269235
23.334750603886384,119.30436759631326
38.486901938981674,102.59279382357515
14.994823180948163,143.574821739261
11.42848345127443,156.77882099358558
34.74396512757841,117.6197905063007
8.943833540778105,184.100405411662
38.52890157762445,103.01872072651925
0.48617898759265366,210.44299109024837
38.79515306830556,111.40551816871852
1.7263964780230445,205.4622723615604
35.645724547922846,112.83852153821816
21.108044363451995,130.61908093405503
39.718591844772014,95.7678190619173
2.9518625894159545,215.36594549388826
22.15417137605283,140.70657787720867
38.77210142476396,102.72714983891584
20.923913766805953,126.37971830533496
25.1759455254105,121.93750862121118
27.829947559384685,117.65644745623622
18.18164259071093,142.62426882082536
25.102323203362538,135.87782750644143
23.37257247692401,122.05115885362882
36.04632041963956,101.28267678948092
1.8178552136583148,198.32268270015987
11.238527583689212,156.8257543582768
38.01645936306235,107.2563226389052
35.61055135563665,122.14206420251725
18.22627011142852,133.07724271311972
24.80530391206147,122.18272831432095
11.095247319245306,163.14549396196375
7.524846388950452,188.887932908066
18.547936197599284,156.44991719661036
14.134089121042113,146.93031311290963
23.346244474034883,119.61078809895726
3.1093854785993935,210.4704363893182
38.97579230664666,113.1293689515991
39.44842977918412,122.5773688942412
